"...1";"State";"Year.x";"labor force participation rate";"employment-population ratio";"labor force";"employment";"unemployment";"unemployment rate";"n";"Id";"population";"Deaths";"crude_rate";"TOTAL FILINGS";"Post";"TreatPost";"Treat";"NonTreat";"Year.y";"AREA";"DATA TYPE";"TOTAL";"500+";"PercW";"FIPS";"IncidenceRate";"BankrupcyP100k";"TimingCntrl";"Delta";"Abr";"Pairty Law Passed";"Mandated offering laws";"Minimum Mandated Benefit";"Mandated if Offered";"No Law";"AccesstoParity";"NonPairtyLaw";"Pre_Post_Parity";"lcruderate";"Expr";"Expr_No-TreatPost-Period";"Expr_No-TreatPre-Period";"Expr_Treated-Post-Period";"Expr_Treated-Pre-Period";"D_ParityLawPassed";"D_Mandatedofferinglaws";"D_MinimumMandatedBenefit";"D_MandatedifOffered";"D_NoLaw";"D_AccessToParity";"D_NonParityLaw";"lDelta"
"391";703;"Montana";1990;67.7;63.5916666666667;403218.25;378760.5;24457.75;6.05833333333333;32;"Montana_1990";798774;167;20.907;1951;0;0;1;1;1990;"Montana";"Employment";221851;61709;0.278155158191759;30;0.00244249312070748;244.249312070748;NA;NA;"MT";2000;0;0;0;0;2000;0;"Pre-Pairty";3.04008403112449;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;NA
"392";704;"Montana";1991;66.9;62.2583333333333;402935.666666667;374964.75;27970.9166666667;6.93333333333333;32;"Montana_1991";809934;161;19.878;2117;0;0;1;1;1991;"Montana";"Employment";226002;62729;0.277559490623977;30;0.00261379322265765;261.379322265765;3.04008403112449;-1.029;"MT";2000;0;0;0;0;2000;0;"Pre-Pairty";2.98961359254581;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.0504704385786781
"393";705;"Montana";1992;68.3666666666667;63.8;418948.75;390854;28094.75;6.70833333333333;32;"Montana_1992";825876;153;18.526;2026;0;0;1;1;1992;"Montana";"Employment";238174;65240;0.273917388128007;30;0.00245315277353985;245.315277353985;2.98961359254581;-1.352;"MT";2000;0;0;0;0;2000;0;"Pre-Pairty";2.91917515083184;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.0704384417139781
"394";706;"Montana";1993;67.9083333333333;63.75;425395.083333333;399427.666666667;25967.4166666667;6.11666666666667;32;"Montana_1993";844978;155;18.344;1879;0;0;1;1;1993;"Montana";"Employment";245753;69569;0.28308504880917;30;0.00222372653489203;222.372653489203;2.91917515083184;-0.181999999999999;"MT";2000;0;0;0;0;2000;0;"Pre-Pairty";2.9093025455556;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.00987260527623235
"395";707;"Montana";1994;68.1083333333333;64.3666666666667;436413.416666667;412459.583333333;23953.8333333333;5.49166666666667;32;"Montana_1994";861438;158;18.341;1892;0;0;1;1;1994;"Montana";"Employment";249601;67368;0.269902764812641;30;0.00219632753605019;219.632753605019;2.9093025455556;-0.00300000000000011;"MT";2000;0;0;0;0;2000;0;"Pre-Pairty";2.9091389909689;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.000163554586707804
"396";708;"Montana";1995;67.5;63.6416666666667;442644.166666667;417372.083333333;25272.0833333333;5.70833333333333;32;"Montana_1995";876886;201;22.922;2296;0;0;1;1;1995;"Montana";"Employment";260966;71998;0.275890345868811;30;0.00261835631997774;261.835631997774;2.9091389909689;4.581;"MT";2000;0;0;0;0;2000;0;"Pre-Pairty";3.13209714807451;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;0.222958157105612
"397";709;"Montana";1996;67.2;63.4416666666667;448281.166666667;423390.916666667;24890.25;5.55833333333333;32;"Montana_1996";886342;174;19.631;2805;0;0;1;1;1996;"Montana";"Employment";265552;72417;0.272703651262276;30;0.00316469263557408;316.469263557408;3.13209714807451;-3.291;"MT";2000;0;0;0;0;2000;0;"Pre-Pairty";2.9771099494259;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.154987198648612
"398";710;"Montana";1997;67.25;63.5583333333333;452791.666666667;427930.5;24861.1666666667;5.5;32;"Montana_1997";890120;183;20.559;1892;0;0;1;1;1997;"Montana";"Employment";273746;76848;0.280727389623958;30;0.00212555610479486;212.555610479486;2.9771099494259;0.928000000000001;"MT";2000;0;0;0;0;2000;0;"Pre-Pairty";3.0232988012718;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;0.0461888518459004
"399";711;"Montana";1998;68.3583333333333;64.5416666666667;462540.583333333;436565.583333333;25975;5.60833333333333;32;"Montana_1998";892677;158;17.7;3717;1;1;1;1;1998;"Montana";"Employment";277144;77476;0.279551424530208;30;0.00416388010444987;416.388010444987;3.0232988012718;-2.859;"MT";2000;0;0;0;0;2000;0;"Pre-Pairty";2.87356463957978;"Treated-Post-Period";0;0;1;0;0;0;0;0;1;0;0;-0.149734161692013
"400";712;"Montana";1999;68.5666666666667;64.9416666666667;466936;442173.333333333;24762.6666666667;5.30833333333333;32;"Montana_1999";897507;162;18.05;3386;1;1;1;1;1999;"Montana";"Employment";288358;84881;0.294359788873553;30;0.0037726725251168;377.26725251168;2.87356463957978;0.350000000000001;"MT";2000;0;0;0;0;2000;0;"Pre-Pairty";2.89314568477889;"Treated-Post-Period";0;0;1;0;0;0;0;0;1;0;0;0.0195810451991068
"401";713;"Montana";2000;68.4416666666667;65.1333333333333;470102.75;447427.5;22675.25;4.83333333333333;32;"Montana_2000";902195;158;17.513;3336;1;1;1;0;2000;"Montana";"Employment";296220;87346;0.294868678684761;30;0.0036976485127938;369.76485127938;2.89314568477889;-0.536999999999999;"MT";2000;0;0;0;0;2000;0;"Post-Parity";2.86294346229053;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;-0.0302022224883625
"402";714;"Montana";2001;67.1083333333333;64.025;465269.916666667;443841;21428.9166666667;4.60833333333333;32;"Montana_2001";906961;175;19.295;4002;1;1;1;0;2001;"Montana";"Employment";301460;90929;0.301628740131361;30;0.00441253813559789;441.253813559789;2.86294346229053;1.782;"MT";2000;0;0;0;0;2000;0;"Post-Parity";2.95984599498958;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;0.0969025326990547
"403";715;"Montana";2002;66.6;63.575;466338.583333333;445074.166666667;21264.4166666667;4.55;32;"Montana_2002";911667;184;20.183;4062;1;1;1;0;2002;"Montana";"Employment";300636;91085;0.302974361021301;30;0.00445557423927816;445.557423927816;2.95984599498958;0.887999999999998;"MT";2000;0;0;0;0;2000;0;"Post-Parity";3.00484066591798;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;0.0449946709283995
"404";716;"Montana";2003;66.4083333333333;63.2583333333333;470433;448164.25;22268.75;4.74166666666667;32;"Montana_2003";919630;180;19.573;4385;1;1;1;0;2003;"Montana";"Employment";302967;88004;0.290473879993531;30;0.00476822200232702;476.822200232702;3.00484066591798;-0.609999999999999;"MT";2000;0;0;0;0;2000;0;"Post-Parity";2.97415106552039;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;-0.0306896003975949
"405";717;"Montana";2004;66.6;63.5916666666667;478148.666666667;456583.833333333;21564.8333333333;4.50833333333333;32;"Montana_2004";930009;175;18.817;4332;1;1;1;0;2004;"Montana";"Employment";314865;90189;0.28643704444762;30;0.00465801943852156;465.801943852156;2.97415106552039;-0.756;"MT";2000;0;0;0;0;2000;0;"Post-Parity";2.93476071656251;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;-0.0393903489578795
"406";730;"Nebraska";1990;70.9333333333333;69.2583333333333;824510.583333333;804831.5;19679.0833333333;2.375;32;"Nebraska_1990";1578064;220;13.941;4058;0;0;0;1;1990;"Nebraska";"Employment";587044;253720;0.432199290002112;31;0.00257150533818654;257.150533818654;NA;NA;"NE";0;0;0;2000;0;0;2000;"No-Parity";2.63483413877095;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;NA
"407";731;"Nebraska";1991;71.4333333333333;69.5333333333333;838812.916666667;816528.333333333;22284.5833333333;2.65833333333333;32;"Nebraska_1991";1596681;191;11.962;4551;0;0;0;1;1991;"Nebraska";"Employment";603953;270148;0.447299707096413;31;0.0028502875652682;285.02875652682;2.63483413877095;-1.979;"NE";0;0;0;2000;0;0;2000;"No-Parity";2.48173495862237;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;-0.153099180148585
"408";732;"Nebraska";1992;71.4;69.375;848371.583333333;824192.666666667;24178.9166666667;2.86666666666667;32;"Nebraska_1992";1612239;188;11.661;4229;0;0;0;1;1992;"Nebraska";"Employment";605576;266661;0.44034274806135;31;0.00262306022866337;262.306022866337;2.48173495862237;-0.301;"NE";0;0;0;2000;0;0;2000;"No-Parity";2.4562499405382;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;-0.0254850180841695
"409";733;"Nebraska";1993;71.9;69.8833333333333;864070.666666667;840045;24025.6666666667;2.76666666666667;32;"Nebraska_1993";1626390;171;10.514;3703;0;0;0;1;1993;"Nebraska";"Employment";633906;278892;0.439957974841696;31;0.00227682167253857;227.682167253857;2.4562499405382;-1.147;"NE";0;0;0;2000;0;0;2000;"No-Parity";2.35270770239726;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;-0.103542238140939
"410";734;"Nebraska";1994;72.8583333333333;70.9416666666667;884750.333333333;861636;23114.3333333333;2.61666666666667;32;"Nebraska_1994";1639753;188;11.465;3475;0;0;0;1;1994;"Nebraska";"Employment";648409;289014;0.445727927897361;31;0.00211922161447486;211.922161447486;2.35270770239726;0.951000000000001;"NE";0;0;0;2000;0;0;2000;"No-Parity";2.43929891630987;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;0.0865912139126115
"411";735;"Nebraska";1995;73.2666666666667;71.3416666666667;901547.25;877969.583333333;23577.6666666667;2.63333333333333;32;"Nebraska_1995";1657690;187;11.281;3789;0;0;0;1;1995;"Nebraska";"Employment";674578;307171;0.45535282799024;31;0.00228571083857657;228.571083857657;2.43929891630987;-0.183999999999999;"NE";0;0;0;2000;0;0;2000;"No-Parity";2.42311989462278;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;-0.0161790216870847
"412";736;"Nebraska";1996;73.375;71.4;914483.333333333;889902.833333333;24580.5;2.66666666666667;32;"Nebraska_1996";1674423;189;11.287;5304;0;0;0;1;1996;"Nebraska";"Employment";693501;323980;0.467165872868244;31;0.00316765835156349;316.765835156349;2.42311989462278;0.00600000000000023;"NE";0;0;0;2000;0;0;2000;"No-Parity";2.42365162097349;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;0.000531726350706307
"413";737;"Nebraska";1997;73.0833333333333;71.3166666666667;919356.583333333;897040.5;22316.0833333333;2.40833333333333;32;"Nebraska_1997";1686860;176;10.434;3475;0;0;0;1;1997;"Nebraska";"Employment";701132;327115;0.466552660554646;31;0.00206004054871181;206.004054871181;2.42365162097349;-0.853000000000002;"NE";0;0;0;2000;0;0;2000;"No-Parity";2.3450697046002;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;-0.0785819163732886
"414";738;"Nebraska";1998;73.1583333333333;71.3416666666667;926515.083333333;903346.333333333;23168.75;2.50833333333333;32;"Nebraska_1998";1696464;204;12.025;6116;1;0;0;1;1998;"Nebraska";"Employment";720252;346419;0.480969160793722;31;0.00360514576200851;360.514576200851;2.3450697046002;1.591;"NE";0;0;0;2000;0;0;2000;"No-Parity";2.48698781599182;"No-TreatPost-Period";1;0;0;0;0;0;0;0;1;0;0;0.141918111391624
"415";739;"Nebraska";1999;72.95;70.95;930315.583333333;905035.666666667;25279.9166666667;2.71666666666667;32;"Nebraska_1999";1704764;177;10.383;5500;1;0;0;1;1999;"Nebraska";"Employment";733905;356598;0.485891225703599;31;0.00322625301801305;322.625301801305;2.48698781599182;-1.642;"NE";0;0;0;2000;0;0;2000;"No-Parity";2.34016985332132;"No-TreatPost-Period";1;0;0;0;0;0;0;0;1;0;0;-0.146817962670508
"416";740;"Nebraska";2000;73.1416666666667;71.0916666666667;938983.333333333;912693.75;26289.5833333333;2.79166666666667;32;"Nebraska_2000";1711263;193;11.278;5629;1;0;0;1;2000;"Nebraska";"Employment";751076;366242;0.487623090073441;31;0.00328938333850495;328.938333850495;2.34016985332132;0.895000000000001;"NE";0;0;0;2000;0;0;2000;"No-Parity";2.42285392538499;"No-TreatPost-Period";1;0;0;0;0;0;0;1;0;0;1;0.0826840720636737
"417";741;"Nebraska";2001;73.2083333333333;70.9166666666667;945208.916666667;915494.166666667;29714.75;3.15;32;"Nebraska_2001";1719836;187;10.873;7202;1;0;0;1;2001;"Nebraska";"Employment";746168;363426;0.487056534185331;31;0.00418760858593494;418.760858593494;2.42285392538499;-0.405000000000001;"NE";0;0;0;2000;0;0;2000;"No-Parity";2.38628265201561;"No-TreatPost-Period";1;0;0;0;0;0;0;1;0;0;1;-0.0365712733693782
"418";742;"Nebraska";2002;73.375;70.675;953139.5;918054.666666667;35084.8333333333;3.68333333333333;32;"Nebraska_2002";1728292;201;11.63;7721;1;0;0;1;2002;"Nebraska";"Employment";749098;366276;0.488956051144176;31;0.00446741638565705;446.741638565705;2.38628265201561;0.757000000000001;"NE";0;0;0;2000;0;0;2000;"No-Parity";2.45358796653057;"No-TreatPost-Period";1;0;0;0;0;0;0;1;0;0;1;0.0673053145149609
"419";743;"Nebraska";2003;73.9666666666667;71.0583333333333;966920.583333333;928727.833333333;38192.75;3.94166666666667;32;"Nebraska_2003";1738643;176;10.123;8625;1;0;0;1;2003;"Nebraska";"Employment";774913;383280;0.494610362711685;31;0.00496076537851646;496.076537851646;2.45358796653057;-1.507;"NE";0;0;0;2000;0;0;2000;"No-Parity";2.31481006261661;"No-TreatPost-Period";1;0;0;0;0;0;0;1;0;0;1;-0.138777903913959
"420";744;"Nebraska";2004;74.025;71.15;973481.5;935644;37837.5;3.90833333333333;32;"Nebraska_2004";1749370;166;9.489;8992;1;0;0;1;2004;"Nebraska";"Employment";774311;373649;0.482556750452983;31;0.0051401361633045;514.01361633045;2.31481006261661;-0.633999999999999;"NE";0;0;0;2000;0;0;2000;"No-Parity";2.25013323299162;"No-TreatPost-Period";1;0;0;0;0;0;0;1;0;0;1;-0.0646768296249931
"421";757;"Nevada";1990;70.9666666666667;67.6333333333333;666659.916666667;635294.166666667;31365.75;4.7;32;"Nevada_1990";1202941;294;24.44;6468;0;0;0;1;1990;"Nevada";"Employment";536602;278290;0.51861528656248;32;0.00537682230466831;537.682230466831;NA;NA;"NV";0;0;2000;0;0;0;2000;"No-Parity";3.19622113430339;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;NA
"422";758;"Nevada";1991;70.1333333333333;65.9916666666667;700244.166666667;658875.333333333;41368.8333333333;5.9;32;"Nevada_1991";1296406;319;24.606;7268;0;0;0;1;1991;"Nevada";"Employment";541212;285626;0.527752525812436;32;0.00560626840665656;560.626840665656;3.19622113430339;0.166;"NV";0;0;2000;0;0;0;2000;"No-Parity";3.20299031563798;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;0.00676918133458271
"423";759;"Nevada";1992;69.625;64.8916666666667;728803.833333333;679167.5;49636.3333333333;6.8;32;"Nevada_1992";1352217;329;24.33;8047;0;0;0;1;1992;"Nevada";"Employment";550675;295921;0.537378671630272;32;0.00595096792896406;595.096792896406;3.20299031563798;-0.276000000000003;"NV";0;0;2000;0;0;0;2000;"No-Parity";3.19171015679543;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;-0.011280158842546
"424";760;"Nevada";1993;70.075;65.2166666666667;767478.833333333;714461.75;53017.0833333333;6.9;32;"Nevada_1993";1411562;323;22.882;7921;0;0;0;1;1993;"Nevada";"Employment";580928;312371;0.537710353090228;32;0.00561151405322614;561.151405322614;3.19171015679543;-1.448;"NV";0;0;2000;0;0;0;2000;"No-Parity";3.13035057527875;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;-0.0613595815166792
"425";761;"Nevada";1994;70.05;65.6833333333333;811686.416666667;761029.833333333;50656.5833333333;6.24166666666667;32;"Nevada_1994";1499740;341;22.737;7170;0;0;0;1;1994;"Nevada";"Employment";627466;342848;0.546400920527965;32;0.00478082867697067;478.082867697067;3.13035057527875;-0.145000000000003;"NV";0;0;2000;0;0;0;2000;"No-Parity";3.123993553498;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;-0.00635702178075048
"426";762;"Nevada";1995;69.3916666666667;65.525;848459;801191;47268;5.56666666666667;32;"Nevada_1995";1581963;395;24.969;7912;0;0;0;1;1995;"Nevada";"Employment";672260;364670;0.542453812513016;32;0.00500138119538826;500.138119538826;3.123993553498;2.232;"NV";0;0;2000;0;0;0;2000;"No-Parity";3.21763505543207;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;0.0936415019340662
"427";763;"Nevada";1996;69.5416666666667;66.0166666666667;894549.25;849325.416666667;45223.8333333333;5.05833333333333;32;"Nevada_1996";1666989;335;20.096;10531;0;0;0;1;1996;"Nevada";"Employment";718708;395628;0.550471123182155;32;0.00631737821905244;631.737821905244;3.21763505543207;-4.873;"NV";0;0;2000;0;0;0;2000;"No-Parity";3.00052079028579;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;-0.21711426514628
"428";764;"Nevada";1997;69.8833333333333;66.8083333333333;946126.083333333;904661.5;41464.5833333333;4.375;32;"Nevada_1997";1764495;411;23.293;7170;0;0;0;1;1997;"Nevada";"Employment";768708;420243;0.546687428776597;32;0.00406348558652759;406.348558652759;3.00052079028579;3.197;"NV";0;0;2000;0;0;0;2000;"No-Parity";3.14815288624922;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;0.147632095963429
"429";765;"Nevada";1998;69.1666666666667;66.275;978178.5;937388;40790.5;4.175;32;"Nevada_1998";1854096;397;21.412;15708;1;0;0;1;1998;"Nevada";"Employment";800861;443922;0.554305928244727;32;0.00847205322701737;847.205322701737;3.14815288624922;-1.881;"NV";0;0;2000;0;0;0;2000;"No-Parity";3.06395151253113;"No-TreatPost-Period";1;0;0;0;0;0;0;0;1;0;0;-0.0842013737180825
"430";766;"Nevada";1999;69.675;66.9166666666667;1023748.91666667;983032.5;40716.4166666667;3.96666666666667;32;"Nevada_1999";1934718;404;20.882;14743;1;0;0;1;1999;"Nevada";"Employment";854358;476384;0.557592952837101;32;0.00762023199246609;762.023199246609;3.06395151253113;-0.529999999999998;"NV";0;0;2000;0;0;0;2000;"No-Parity";3.03888754386792;"No-TreatPost-Period";1;0;0;0;0;0;0;0;1;0;0;-0.0250639686632161
"431";767;"Nevada";2000;70.3083333333333;67.425;1070842.08333333;1026729.25;44112.8333333333;4.11666666666667;32;"Nevada_2000";1998257;400;20.017;14010;1;0;0;1;2000;"Nevada";"Employment";902775;508236;0.562970839910277;32;0.00701111018252407;701.111018252407;3.03888754386792;-0.865000000000002;"NV";0;0;2000;0;0;0;2000;"No-Parity";2.99658191250857;"No-TreatPost-Period";1;0;0;0;0;0;1;0;0;0;1;-0.0423056313593495
"432";768;"Nevada";2001;70.475;66.8333333333333;1113234.25;1055538.75;57695.5;5.19166666666667;32;"Nevada_2001";2098399;387;18.443;18102;1;0;0;1;2001;"Nevada";"Employment";916981;517856;0.564740163645703;32;0.00862657673778914;862.657673778914;2.99658191250857;-1.574;"NV";0;0;2000;0;0;0;2000;"No-Parity";2.91468489470067;"No-TreatPost-Period";1;0;0;0;0;0;1;0;0;0;1;-0.0818970178079002
"433";769;"Nevada";2002;69.3833333333333;65.4416666666667;1134186.5;1069790.58333333;64395.9166666667;5.68333333333333;32;"Nevada_2002";2173791;423;19.459;19736;1;0;0;1;2002;"Nevada";"Employment";936225;534660;0.571080669710807;32;0.0090790696989729;907.90696989729;2.91468489470067;1.016;"NV";0;0;2000;0;0;0;2000;"No-Parity";2.96830968797602;"No-TreatPost-Period";1;0;0;0;0;0;1;0;0;0;1;0.05362479327535
"434";770;"Nevada";2003;68.0666666666667;64.4666666666667;1150288;1089709.66666667;60578.3333333333;5.28333333333333;32;"Nevada_2003";2248850;432;19.21;20561;1;0;0;1;2003;"Nevada";"Employment";970919;545756;0.562102502886441;32;0.00914289525757609;914.289525757609;2.96830968797602;-0.248999999999999;"NV";0;0;2000;0;0;0;2000;"No-Parity";2.95543097678047;"No-TreatPost-Period";1;0;0;0;0;0;1;0;0;0;1;-0.0128787111955537
"435";771;"Nevada";2004;67.1;64.125;1178490.08333333;1126064.33333333;52425.75;4.45833333333333;32;"Nevada_2004";2346222;440;18.754;16912;1;0;0;1;2004;"Nevada";"Employment";1022011;568959;0.5567053583572;32;0.00720818405078462;720.818405078462;2.95543097678047;-0.456;"NV";0;0;2000;0;0;0;2000;"No-Parity";2.93140706299743;"No-TreatPost-Period";1;0;0;0;0;0;1;0;0;0;1;-0.0240239137830316
"436";784;"New Hampshire";1990;73.4333333333333;69.575;622735.5;589971.5;32764;5.275;32;"New Hampshire_1990";1109074;149;13.435;2568;0;0;1;1;1990;"New Hampshire";"Employment";441480;180768;0.409459092144605;33;0.00231544513711439;231.544513711439;NA;NA;"NH";1995;0;0;0;0;1995;0;"Pre-Pairty";2.59786324206745;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;NA
"437";785;"New Hampshire";1991;73.0583333333333;68.1083333333333;619860.333333333;577703.5;42156.8333333333;6.8;32;"New Hampshire_1991";1110160;130;11.71;3879;0;0;1;1;1991;"New Hampshire";"Employment";416792;176283;0.422951976045605;33;0.00349409094184622;349.409094184622;2.59786324206745;-1.725;"NH";1995;0;0;0;0;1995;0;"Pre-Pairty";2.46044317760963;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.137420064457829
"438";786;"New Hampshire";1992;72.7166666666667;67.425;618087.25;572975.75;45111.5;7.3;32;"New Hampshire_1992";1117966;137;12.254;3840;0;0;1;1;1992;"New Hampshire";"Employment";420674;180997;0.430254781612365;33;0.0034348092875812;343.48092875812;2.46044317760963;0.543999999999999;"NH";1995;0;0;0;0;1995;0;"Pre-Pairty";2.50585241430346;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;0.0454092366938368
"439";787;"New Hampshire";1993;72.3666666666667;67.95;620533.166666667;582654.833333333;37878.3333333333;6.1;32;"New Hampshire_1993";1129567;144;12.748;3622;0;0;1;1;1993;"New Hampshire";"Employment";426624;180468;0.423014176417642;33;0.00320653843463911;320.653843463911;2.50585241430346;0.494;"NH";1995;0;0;0;0;1995;0;"Pre-Pairty";2.54537439655509;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;0.0395219822516273
"440";788;"New Hampshire";1994;72.225;68.95;625801.25;597691.75;28109.5;4.49166666666667;32;"New Hampshire_1994";1142653;137;11.99;3054;0;0;1;1;1994;"New Hampshire";"Employment";445362;187320;0.42060166785671;33;0.00267272741593467;267.272741593467;2.54537439655509;-0.757999999999999;"NH";1995;0;0;0;0;1995;0;"Pre-Pairty";2.48407296903942;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.0613014275156671
"441";789;"New Hampshire";1995;71.9416666666667;69.175;632445.25;608221;24224.25;3.825;32;"New Hampshire_1995";1157515;137;11.836;3207;0;0;1;0;1995;"New Hampshire";"Employment";464013;196808;0.424143289088883;33;0.00277059044591215;277.059044591215;2.48407296903942;-0.154;"NH";1995;0;0;0;0;1995;0;"Post-Parity";2.47114573453796;"Treated-Pre-Period";0;0;0;1;1;0;0;0;0;1;0;-0.0129272345014595
"442";790;"New Hampshire";1996;71.1333333333333;68.4666666666667;636306.166666667;612478.5;23827.6666666667;3.74166666666667;32;"New Hampshire_1996";1174827;137;11.661;3692;0;0;1;0;1996;"New Hampshire";"Employment";482052;206635;0.428657074340528;33;0.00314259035585665;314.259035585665;2.47114573453796;-0.175000000000001;"NH";1995;0;0;0;0;1995;0;"Post-Parity";2.4562499405382;"Treated-Pre-Period";0;0;0;1;1;0;0;0;0;1;0;-0.0148957939997674
